id1,text1,id2,text2,text_similarity_score,entity_similarity_score,date_difference,pair_id,label,confidence,needs_human_review,evaluator_verdict
nifty_318,"The Zacks Analyst Blog Highlights: Yahoo, Citigroup, Google, Lockheed Martin and Sony",nifty_748,"The Zacks Analyst Blog Highlights:IBM, Textron, Lockheed Martin, Northrop Grumman and General Dynamics",0.8172211,0.2941176470588235,799,087e7f01b52834ad928061875a712bae,,,False,
nifty_724,"The Zacks Analyst Blog Highlights: News Corp., Amazon.com, New York Times, IAC/InterActive and Mondelez International",nifty_838,"The Zacks Analyst Blog Highlights: Facebook, Tesla Motors, Amazon.com, Netflix and Alexion Pharmaceuticals",0.81721944,0.125,215,e175863a2aa74f57bbc8d87d0e750d8a,,,False,
nifty_540,"The Zacks Analyst Blog Highlights: Groupon, Apple, eBay, MasterCard and Visa",nifty_540,"The Zacks Analyst Blog Highlights: MasterCard, Visa, American Express, Trimble Navigation and Google",0.8172188,0.2857142857142857,0,1b940550c1e8fa5f1b3c7f0c14356ce3,,,False,
nifty_217,"Zacks Analyst Blog Highlights: TiVo, CBS, Comcast, Dish Network and DirecTV",nifty_583,"The Zacks Analyst Blog Highlights: Time Warner Cable, Apple, Comcast, Google and Netflix",0.8172087,0.0588235294117647,674,4f26d7da78a1d746aad5a22d1b0115c8,,,False,
nifty_505,"The Zacks Analyst Blog Highlights: Kraft Foods, SodaStream International, Netflix, Amazon.com and Verizon Communications",nifty_814,"The Zacks Analyst Blog Highlights: Netflix, Comcast, Time Warner Cable, AT&T; and Verizon",0.8172032,0.2105263157894736,582,3ec26fc4a6222f2b1cbed81a51c35685,,,False,
nifty_767,"The Zacks Analyst Blog Highlights: Exxon Mobil, Transocean, Royal Dutch Shell, Pioneer Natural Resources and Apache",nifty_877,"The Zacks Analyst Blog Highlights:Anadarko Petroleum, Exxon Mobil, Chevron, Royal Dutch Shell, Chesapeake Energy, Oceaneering International and Eni",0.8171799,0.3333333333333333,210,90c6944283945f759b44fe388540752d,,,False,
nifty_614,"The Zacks Analyst Blog Highlights: CNOOC, Nexen, China Petroleum & Chemical, ExxonMobil and Enphase Energy",nifty_877,"The Zacks Analyst Blog Highlights:Anadarko Petroleum, Exxon Mobil, Chevron, Royal Dutch Shell, Chesapeake Energy, Oceaneering International and Eni",0.81717527,0.1428571428571428,489,12889ea352ebf8b6c258f47d4df1f817,,,False,
nifty_470,"The Zacks Analyst Blog Highlights: JPMorgan Chase, Bank of America, Wells Fargo, Citigroup and US Bank",nifty_758,"The Zacks Analyst Blog Highlights: Comerica, Discover Financial Services, KeyCorp, Zions Bancorp., Bank of Montreal and Banco Bilbao Vizcaya Argentaria",0.81716967,0.1071428571428571,538,4d8d5b652b0af48a78ad43836dc0f45d,,,False,
nifty_259," ComSci Named ""Cool Vendor"" by Leading Analyst Firm",nifty_318,"Accelrys Named ""Cool Vendor"" by Leading Analyst Firm",0.817169,0.5,106,d96141497feda077459d2469b31ce3c6,,,False,
nifty_773,"The Zacks Analyst Blog Highlights: Nokia, Microsoft, Google, Apple and CNO Financial Group",nifty_834,"The Zacks Analyst Blog Highlights:Facebook, Sony, Microsoft, Google and Yahoo",0.8171398,0.3076923076923077,118,8a5fad95926a183a73513fb38fea02d4,,,False,
nifty_578,"The Zacks Analyst Blog Highlights: Google, Amazon.com, eBay, Yahoo and Microsoft",nifty_838,"The Zacks Analyst Blog Highlights:Google, Facebook, Yahoo, Microsoft and Intel",0.81711537,0.5555555555555556,489,c178a3c0bc47850e7836a4163ff205a1,,,False,
nifty_384,"The Zacks Analyst Blog Highlights: Pfizer, Bristol - Myers Squibb, Eli Lilly, Forest Laboratories and Abbott Laboratories",nifty_540,"The Zacks Analyst Blog Highlights: Dr. Reddy's Laboratories, GlaxoSmithKline, AstraZeneca, Merck and Pfizer",0.81710994,0.1904761904761904,291,3da58fff77887ba04a53037fe845f0ce,,,False,
nifty_499,"The Zacks Analyst Blog Highlights: Raytheon, The Boeing, Eli Lilly, Teva and Dr. Reddy's",nifty_952,"The Zacks Analyst Blog Highlights: Lockheed Martin, Boeing, General Dynamics, Northrop Grumman and Raytheon",0.8170846,0.1904761904761904,841,b5a9b58bc0b4f3cbb59d22fa1a992554,,,False,
nifty_563,"The Zacks Analyst Blog Highlights: Leap Wireless International, MetroPCS Communications, Sprint Nextel, Verizon Communications and AT&T;",nifty_724,"The Zacks Analyst Blog Highlights: Verizon Communications, Vodafone Group, AT&T;, Sprint and Ericsson",0.81707555,0.35,303,2ab0bea84eb45475172214be05299636,,,False,
nifty_272,"The Zacks Analyst Blog Highlights: Netflix, Microsoft, Sony, Amazon.com and Apple",nifty_361,"The Zacks Analyst Blog Highlights: Amazon.com, Apple, Google, Time Warner Cable and Comcast",0.81702703,0.3076923076923077,161,f1764731c0b4cb995336dba3f171c0ab,,,False,
nifty_608,"The Zacks Analyst Blog Highlights: Electronic Arts, Microsoft, Sony, Facebook and CNOOC",nifty_977,"The Zacks Analyst Blog Highlights: Apple, IBM, Microsoft and Google",0.8170113,0.25,680,657b9f46ec99e9d997632a65e0e176e6,,,False,
nifty_659,"The Zacks Analyst Blog Highlights: Amazon.com, Google, Yahoo, Facebook and Barnes & Noble",nifty_787,"The Zacks Analyst Blog Highlights:Amazon.com, Netflix, Autobytel, Geeknet and Bayer",0.81701094,0.2307692307692307,243,a9a1539a5818de9c64bd6b31b20f2492,,,False,
nifty_309,"The Zacks Analyst Blog Highlights: Bank of America, Apple, Google, Intel and Kimberly-Clark Corporation",nifty_906,"The Zacks Analyst Blog Highlights: Yahoo!, Google, Facebook, Apple and Microsoft",0.8170083,0.2857142857142857,1112,25c6029f126a29c27e08455dd9928ead,,,False,
nifty_181," Thursday Afternoon Tips: Sprint Nextel Corp., General Electric Co., Motorola Inc., Bank of America, Citigroup Inc.,",nifty_189," Thursday Afternoon Tips: Bank of America, Citigroup Inc., Las Vegas Sands Corp., General Electric Co., Sprint Nextel",0.8170062,0.6086956521739131,14,8f93731fb8cbc8c8fcf20112a2d805c9,,,False,
nifty_661,"Zacks Investment Ideas feature highlights: Market Vectors Wide Moat ETF, Consumer Staples Select Sector SPDR Fund and Financial Select Sector SPDR Fund",nifty_913,"Zacks Investment Ideas feature highlights: First Trust NASDAQ Technology Dividend Index Fund, SPDR S&P; Global Infrastructure ETF and Global X SuperDividend U.S. ETF",0.8169947,0.2058823529411764,465,afa9b279192b5166705c330dbba02a59,,,False,
nifty_358,"The Zacks Analyst Blog Highlights: AT&T;, Google, Verizon Communication, Apple and EnCana",nifty_738,"The Zacks Analyst Blog Highlights: SVB Financial, Rogers Communications, AT&T;, TELUS and BCE",0.81699324,0.2222222222222222,712,102dad30408364a348aa8e0af1f7b125,,,False,
nifty_121,"Zacks Analyst Blog Highlights: Deutsche Bank AG, Credit Suisse Group, JPMorgan Chase, Citigroup and Cell Therapeutics",nifty_565,"The Zacks Analyst Blog Highlights: Wells Fargo, Bank of America, Citigroup, JPMorgan Chase and AAR",0.8169855,0.25,815,d0fc42428eb5b6c676e0682cc1e01a7d,,,False,
nifty_243,"Zacks Analyst Blog Highlights: Apple, Forrester Research, Business Machines, Hewlett Packard and Exxon Mobile",nifty_772,"The Zacks Analyst Blog Highlights:Apple, Microsoft, Wal-Mart, Hewlett Packard and Target",0.816981,0.238095238095238,981,56f8d521dcddcbef5bb80fdd139e4dd5,,,False,
nifty_54,"Zacks Analyst Blog Highlights: JPMorgan Chase & Company, Citigroup, Goldman Sachs, Morgan Stanley and Wells Fargo",nifty_637,"The Zacks Analyst Blog Highlights:Citigroup, General Electric, FedEx, Caterpillar and Goldman Sachs",0.8169625,0.217391304347826,1082,e8c8c391049593a9ac896554482ecb4e,,,False,
nifty_394,"The Zacks Analyst Blog Highlights: Electronic Arts, Time Warner Cable, Apple, Comcast and Verizon Communication",nifty_746,"The Zacks Analyst Blog Highlights:Deckers Outdoor, Arris Enterprises, Comcast, Time Warner Cable and Google",0.81696206,0.3333333333333333,657,58e047fd8e5db760bba2c0f3c7670cc3,,,False,
nifty_558,"The Zacks Analyst Blog Highlights: Target, Best Buy, Amazon.com, Wal-Mart Stores and Macy's",nifty_680,"The Zacks Analyst Blog Highlights: J. C. Penney, Best Buy, Wal-Mart Stores, Amazon.com and Microsoft",0.81695217,0.5882352941176471,236,b808c4b31d0553721ee1654217dcfa33,,,False,
nifty_121,"Zacks Analyst Blog Highlights: Deutsche Bank AG, Credit Suisse Group, JPMorgan Chase, Citigroup and Cell Therapeutics",nifty_207,"Zacks Analyst Blog Highlights: The Goldman Sachs Group, Citigroup, JPMorgan Chase, Morgan Stanley and State Street",0.8169123,0.2962962962962963,157,089f09199f36aecd337089e8099ee176,,,False,
nifty_420,"The Zacks Analyst Blog Highlights: Apple, AT&T;, Verizon Communications, Sprint Nextel and MetroPCSCommunication",nifty_836,"The Zacks Analyst Blog Highlights: Comcast, Warner Cable, AT&T;, Verizon Communications and Hewlett-Packard",0.81690866,0.3333333333333333,778,3e173e419ba0f2e6e1dacf7880ca09a0,,,False,
nifty_427,"The Zacks Analyst Blog Highlights: Skyworks Solutions, Verizon, AT&T;, CACI International and Lionbridge Technologies",nifty_456,"The Zacks Analyst Blog Highlights: AT&T;, Apple, Google, Verizon Communications and Sprint Nextel",0.81689835,0.1904761904761904,54,0144ca0bcb05ef4b727bac8790d0e59d,,,False,
nifty_637,"The Zacks Analyst Blog Highlights:Citigroup, General Electric, FedEx, Caterpillar and Goldman Sachs",nifty_779,"The Zacks Analyst Blog Highlights: Bank of America, JPMorgan Chase, Goldman Sachs Group, State Street and Barclays",0.8168468,0.1739130434782608,259,ef0542879d1a0b3c3c13a0b90e2938cc,,,False,
nifty_328,"The Zacks Analyst Blog Highlights: Goldman Sachs, UBS AG, Credit Suisse, Barclays and EnCana Corporation",nifty_935,"The Zacks Analyst Blog Highlights: Royal Bank of Scotland Group, HSBC Holdings, Barclays, Citigroup and JPMorgan Chase",0.81684136,0.1111111111111111,1129,b0105f03ad2e85bf08276423aac6edcc,,,False,
nifty_529,"The Zacks Analyst Blog Highlights: Electronic Arts, Facebook, Zynga, Arris Group and Google",nifty_923,"The Zacks Analyst Blog Highlights: Apple, Facebook, Netflix, Google and Amazon",0.8168322,0.2857142857142857,736,dcd9c7a7392556ef45fbb788e05c186f,,,False,
nifty_690,"PPL Corp., Xcel Energy, PG&E; Corp., Wisconsin Energy, and Pepco under AAAResearchReports.com Microscope",nifty_772,"AAAResearchReports.com Technical Study: PPL Corp., Xcel Energy, Wisconsin Energy, and Pepco Holdings",0.81682146,0.5882352941176471,148,978ff5afa1f16cfa6c4075cc5ff8c25c,,,False,
nifty_768,"The Zacks Analyst Blog Highlights:Pandora Media, Ford Motor, Facebook, Daimler and General Motors",nifty_834,"The Zacks Analyst Blog Highlights:Facebook, Sony, Microsoft, Google and Yahoo",0.81681514,0.1764705882352941,131,7002baee066dda8248a4714b3fd2ad3d,,,False,
nifty_192,"Zacks Analyst Blog Highlights: Leap Wireless International, SanDisk, Google, Metro PCS Communications and America Movil SAB",nifty_563,"The Zacks Analyst Blog Highlights: Leap Wireless International, MetroPCS Communications, Sprint Nextel, Verizon Communications and AT&T;",0.8168145,0.2,685,349111a04a0d562c39c19ac67face1cc,,,False,
nifty_557,"The Zacks Analyst Blog Highlights: ExxonMobil, Chevron, ConocoPhillips, Valero Energy and Tesoro",nifty_932,"The Zacks Analyst Blog Highlights: Exxon Mobil, LINN Energy, Patterson-UTI Energy, Western Refining and ConocoPhillips",0.8167929,0.2,702,94830f17899d421e47fab9c75975e7c0,,,False,
nifty_521,"The Zacks Analyst Blog Highlights: ExxonMobil, Chevron, ConocoPhillips, Valero Energy and Tesoro",nifty_932,"The Zacks Analyst Blog Highlights: Exxon Mobil, LINN Energy, Patterson-UTI Energy, Western Refining and ConocoPhillips",0.81679285,0.2,766,94830f17899d421e47fab9c75975e7c0,,,False,
nifty_644,"The Zacks Analyst Blog Highlights: Microsoft, VMware, Apple, Google and BioScrip",nifty_774,"The Zacks Analyst Blog Highlights: Hewlett-Packard, Intel, Microsoft, Apple and Molina Healthcare",0.81675375,0.2666666666666666,238,c11f999636085dff8183ebfc56fb4b6c,,,False,
nifty_868,"The Zacks Analyst Blog Highlights: Apple, Amazon.com, Intel, Taiwan Semiconductor Manufacturing and Microsoft",nifty_973,"The Zacks Analyst Blog Highlights: Apple, Google and Intel",0.81674176,0.3636363636363636,190,9408ac8e4e540cda4355353f8d192f1d,,,False,
nifty_806,"The Zacks Analyst Blog Highlights:Copa Holdings, United Continental Holdings, Spirit Airlines, Trinity and Vistaprint",nifty_874,"The Zacks Analyst Blog Highlights: United Continental Holdings, Southwest Airlines, Delta Airlines, American Airlines Group and International Paper",0.8167305,0.3043478260869565,122,16f30039210b2052424afb90dec2ac67,,,False,
nifty_913,"Pre-market Insights on Mortgage REITs Stocks -- Annaly Capital Management, Capstead Mortgage, MFA Financial, Invesco Mortgage Capital, and Resource Capital",nifty_1018,"Mortgage REITs Stocks Review -- Annaly Capital Management, Chimera Investment, ARMOUR Residential REIT, Two Harbors Investment, and Hatteras Financial",0.8167293,0.1612903225806451,201,04c5278a2e3a12056d9bb0f08f59090e,,,False,
nifty_79,"Zacks Analyst Blog Highlights: Verizon, AT&T;, Motorola, Research In Motion and Sprint Nextel",nifty_473,"The Zacks Analyst Blog Highlights: Verizon Communications, Apple, AT&T;, Sprint Nextel and Reliance Steel & Aluminum",0.81672084,0.3157894736842105,721,f6961bd8e464181aef67ae2f779c14a1,,,False,
nifty_192,"Zacks Analyst Blog Highlights: MasterCard, Visa, Bank of America, JPMorgan Chase and Wells Fargo",nifty_501,"The Zacks Analyst Blog Highlights: JPMorgan, Wells Fargo, Cummins, FedEx and Procter & Gamble",0.8167205,0.2352941176470588,572,9dee76e3bf6129d9b0be0a0967091f63,,,False,
nifty_478,"The Zacks Analyst Blog Highlights: Morgan Stanley, Moody's, JPMorgan Chase, Citigroup and Bank of America",nifty_637,"The Zacks Analyst Blog Highlights:CBS, JPMorgan Chase, Lions Gate Entertainment, Lamar Advertising and Simcere Pharmaceutical Group",0.8167074,0.2083333333333333,305,9d4360fd22baf8e59ed37157d6d90bcd,,,False,
nifty_134,"Zacks Analyst Blog Highlights: Goldman Sachs, Citigroup, Bank of America, JPMorgan Chase and Morgan Stanley",nifty_595,"The Zacks Analyst Blog Highlights:Bank of America, Walter Investment Management, Ocwen Financial, Nationstar Mortgage Holdings and Morgan Stanley",0.81668335,0.2592592592592592,855,36f54486f60f77740d493bee94b641b8,,,False,
nifty_850,"The Zacks Analyst Blog Highlights: Twitter, Facebook, General Dynamics, Huntington Ingalls and Lockheed Martin",nifty_861,"The Zacks Analyst Blog Highlights: Facebook, Yahoo, Twitter, Google and Montpelier Re Holdings",0.8166829,0.2105263157894736,20,8cfe98f28f1aa6009aea84993d2540fe,,,False,
nifty_680,"The Zacks Analyst Blog Highlights: Apple, News Corp., Amazon, Google and XL Group",nifty_768,"The Zacks Analyst Blog Highlights: Priceline.com, Yahoo, Google, Facebook and Microsoft",0.816679,0.1875,157,9cddad2844eb76369918361aff7184de,,,False,
nifty_534,"The Zacks Analyst Blog Highlights: Wright Express, Bank of America, FleetCor Technologies, U.S. Bancorp and Fiserv",nifty_565,"The Zacks Analyst Blog Highlights: Wells Fargo, Bank of America, Citigroup, JPMorgan Chase and AAR",0.8166616,0.1818181818181818,57,991fa957ddc918886b26f94f1a1917ab,,,False,
nifty_128,"Zacks Analyst Blog Highlights: American International Group, Morgan Stanley, Bank of America, JPMorgan Chase and Wells Fargo",nifty_381,"The Zacks Analyst Blog Highlights: HSBC Holdings Plc, UBS AG, Bank of America, Citigroup and J P Morgan",0.8166218,0.1428571428571428,466,2ea621b13cb3cd87b62cf4f1eed9986e,,,False,
nifty_99,"Zacks Analyst Blog Highlights:Citigroup Inc. Morgan Stanley, American International Group, General Motors and Brinker International",nifty_128,"Zacks Analyst Blog Highlights: American International Group, Morgan Stanley, Bank of America, JPMorgan Chase and Wells Fargo",0.81661785,0.3846153846153846,50,66846920ab89a7bc204df37c2e3308ce,,,False,
nifty_112,"Zacks Analyst Blog Highlights: The Boeing Company, Lockheed Martin, ConocoPhillips, Comcast and RenaissanceRe Holdings",nifty_478,"The Zacks Analyst Blog Highlights: Boeing, General Dynamics, Lockheed Martin, Northrop Grumman and Hasbro",0.81660247,0.2272727272727272,672,1f3a944acbb486bb97c3382bbef29ae4,,,False,
nifty_113,"Zacks Analyst Blog Highlights: Expedia, Fortune Brands, Wynn Resorts, DryShips and Monster Worldwide",nifty_935,"The Zacks Analyst Blog Highlights: Penn National Gaming, Caesars Entertainment, Wynn Resorts, MGM Resorts International and GileadSciences",0.8165663,0.12,1521,417496f152204d994a732841f33a91a0,,,False,
nifty_362,"The Zacks Analyst Blog Highlights: Boeing, Textron, United Technologies, Honeywell and Caterpillar.",nifty_952,"The Zacks Analyst Blog Highlights: Lockheed Martin, Boeing, General Dynamics, Northrop Grumman and Raytheon",0.81655645,0.1578947368421052,1099,f5a9ee8bbc26a2bd6c20e8e1cfcb2d3b,,,False,
nifty_512,"The Zacks Analyst Blog Highlights: Apple, AuthenTec, Google, Microsoft and Research In Motion",nifty_684,"The Zacks Analyst Blog Highlights: Nokia, Apple, Google, Microsoft and Aetna",0.8165488,0.5,326,2c4059bb2baf890e65cdb99267980e55,,,False,
nifty_799,"The Zacks Analyst Blog Highlights: Apple, China Mobile, Tesla Motors, Volkswagen and Toyota Motor",nifty_905,"The Zacks Analyst Blog Highlights: Tesla Motors, Apple, Koninklijke Philips, Unilever and Lamar Advertising",0.81654763,0.3,191,d4ef88af36d589b9800d1e112f296ef3,,,False,
nifty_79,"Zacks Analyst Blog Highlights: Ford Motor, General Motor, Tata Motors, Amgen and GlaxoSmithKline",nifty_773,"The Zacks Analyst Blog Highlights: Tesla Motors, Toyota Motor, Daimler, Ford Motor and Allergan",0.8165417,0.2631578947368421,1282,fba12bd632dba25836e0d3682945e5d5,,,False,
nifty_476,"The Zacks Analyst Blog Highlights: Amazon.com, CBS, Disney, Viacom and Netflix",nifty_960,"The Zacks Analyst Blog Highlights: Comcast, Time Warner Cable, Verizon Communications, Netflix and Google",0.8165276,0.1875,898,0e1296f8ada56e9ecad0d209e5d883b9,,,False,
nifty_358,"The Zacks Analyst Blog Highlights: AT&T;, Google, Verizon Communication, Apple and EnCana",nifty_427,"The Zacks Analyst Blog Highlights: Skyworks Solutions, Verizon, AT&T;, CACI International and Lionbridge Technologies",0.8165013,0.2105263157894736,132,8d0a1adfd8268a13b3aac691a5a028d2,,,False,
nifty_608,"The Zacks Analyst Blog Highlights: Electronic Arts, Microsoft, Sony, Facebook and CNOOC",nifty_916,"The Zacks Analyst Blog Highlights: Google, Hewlett-Packard, Facebook, IBM and General Electric",0.81648535,0.1666666666666666,568,2f8f65e64f86ba46bd4df1dbe3c5c7a6,,,False,
nifty_283,"The Zacks Analyst Blog Highlights: Citigroup, J.P. Morgan Chase, Goldman Sachs Group, Toyota Motor and Honda Motor",nifty_709,"The Zacks Analyst Blog Highlights: Boeing, Goldman Sachs Group, JPMorgan Chase, Molson Coors Brewing and Morgan Stanley",0.816479,0.3076923076923077,792,e2cd5705344bd57d3d0ad5501031e29e,,,False,
nifty_553,"The Zacks Analyst Blog Highlights: Arena Pharmaceuticals, Gilead Sciences, GlaxoSmithKline, Actelion and United Therapeutics",nifty_810,"The Zacks Analyst Blog Highlights:Tesla Motors, Celgene, Actelion, Alexion Pharmaceuticals and Medivation",0.8164729,0.2,490,51aed76f1a856fd323332bdf91a2c0c2,,,False,
nifty_740,"The Zacks Analyst Blog Highlights:Citi Trends, Delta Airline, Hawaiian Holdings, United Continental Holdings and Republic Airways Holdings",nifty_874,"The Zacks Analyst Blog Highlights: United Continental Holdings, Southwest Airlines, Delta Airlines, American Airlines Group and International Paper",0.8164599,0.2592592592592592,252,1940592ba92cadb07fcc107746a15d8b,,,False,
nifty_166," PennyStockAlley.com Daily Investment Stock Report Alerts: Bank of America Corp., General Electric Company, Microsoft",nifty_189," FreePennyAlerts.com Daily Investment Stock Report Alerts: Bank of America Corp., B.P p.l.c., Intel Corp and Microsoft",0.8164542,0.3333333333333333,43,d57ec2ae0b965eafdf3ebdb2f661b0aa,,,False,
nifty_322,"The Zacks Analyst Blog Highlights: Wal-Mart, Home Depot, Agilent Technology, Dell and The TJX Companies",nifty_333,"The Zacks Analyst Blog Highlights: Amazon, Staples, Dell, Apple and Wal-Mart Stores",0.8164526,0.2631578947368421,21,59b217face82cc97839560ab4e9b9cd7,,,False,
nifty_275,"The Zacks Analyst Blog Highlights: TiVo, AT&T;, Verizon Communications, Dish Network and Motorola Mobility Holdings",nifty_554,"The Zacks Analyst Blog Highlights: Novatel Wireless, Verizon Communications, Vodafone Group, Microsoft and Comcast",0.8164343,0.217391304347826,512,cf6822a3b4cc19becaa1a521ebe4ba64,,,False,
nifty_498,"The Zacks Analyst Blog Highlights: Nokia, Apple, Google, Microsoft and Verizon Communication",nifty_906,"The Zacks Analyst Blog Highlights: Yahoo!, Google, Facebook, Apple and Microsoft",0.8164262,0.4545454545454545,762,77cfbc5107a4dce3f7e6ecacbd3daf37,,,False,
nifty_234,"Zacks Analyst Blog Highlights: CoreLogic, Fannie Mae, Freddie Mac, JPMorgan Chase and Bank of America Corporation",nifty_404,"The Zacks Analyst Blog Highlights: Citigroup, JPMorgan Chase, Goldman Sachs Group, Bank of America and Forest Laboratories",0.8163943,0.2083333333333333,314,a0fca9d2871289189e4635dda379b648,,,False,
nifty_3,"Zacks Analyst Blog Highlights: Texas Instruments, Amazon.com, Sony Corporation, Barnes & Noble and Nippon Telegraph & Telephone Corp.",nifty_619,"The Zacks Analyst Blog Highlights: Saks, Texas Instruments, Apple, Amazon and Barnes & Noble",0.81639117,0.238095238095238,1141,8e5c5deaaab61265bad4d188dbaaec85,,,False,
nifty_501,"The Zacks Analyst Blog Highlights: Caterpillar, Cummins, Apple, Google and Volkswagen",nifty_799,"The Zacks Analyst Blog Highlights: Apple, China Mobile, Tesla Motors, Volkswagen and Toyota Motor",0.81638527,0.25,561,503146d082e6ad22c8623e6c2eb46d73,,,False,
nifty_644,"The Zacks Analyst Blog Highlights: Microsoft, VMware, Apple, Google and BioScrip",nifty_772,"The Zacks Analyst Blog Highlights:Apple, Microsoft, Wal-Mart, Hewlett Packard and Target",0.8163483,0.2857142857142857,236,02041e90358dca28248faa4328891116,,,False,
nifty_166," PennyStockAlley.com Daily Investment Stock Report Alerts: Bank of America Corp., General Electric Company, Microsoft",nifty_219," PennyStockAlley.com Daily Investment Stock Report Alerts: Apple Inc., Citigroup Inc., Microsoft Corp., Sprint Nextel",0.81633765,0.2608695652173913,99,305b3dede1bc9416f5ec0a38c48675c9,,,False,
nifty_578,"The Zacks Analyst Blog Highlights: Google, Amazon.com, eBay, Yahoo and Microsoft",nifty_774,"The Zacks Analyst Blog Highlights: IBM, eBay, Amazon.com, Wal-Mart and Target",0.8163237,0.3333333333333333,365,118161a24b8f4f92b0170551fd6a5ce0,,,False,
nifty_850,"The Zacks Analyst Blog Highlights: eBay, Twitter, Facebook, Yelp and Yahoo!",nifty_864,"The Zacks Analyst Blog Highlights: RetailMeNot, Google, eBay, Groupon and Expedia",0.81632113,0.25,27,6c28f0875f092becf909b74da0477fd9,,,False,
nifty_534,"The Zacks Analyst Blog Highlights: Wright Express, Bank of America, FleetCor Technologies, U.S. Bancorp and Fiserv",nifty_758,"The Zacks Analyst Blog Highlights: Comerica, Discover Financial Services, KeyCorp, Zions Bancorp., Bank of Montreal and Banco Bilbao Vizcaya Argentaria",0.81632054,0.1428571428571428,419,bb94ccb870362f250cc94eaca2b2de0a,,,False,
nifty_554,"The Zacks Analyst Blog Highlights: Novatel Wireless, Verizon Communications, Vodafone Group, Microsoft and Comcast",nifty_563,"The Zacks Analyst Blog Highlights: Leap Wireless International, MetroPCS Communications, Sprint Nextel, Verizon Communications and AT&T;",0.81631434,0.2608695652173913,20,0e376dc18e5fa38f96dbde372aaa77ab,,,False,
nifty_799,"The Zacks Analyst Blog Highlights: Facebook, Twitter, Google, Baidu and On Semiconductor",nifty_923,"The Zacks Analyst Blog Highlights: Apple, Facebook, Netflix, Google and Amazon",0.81631285,0.4,225,9cf22efa5afd92abfa1e76a9eb36dd2c,,,False,
nifty_540,"The Zacks Analyst Blog Highlights: MasterCard, Visa, American Express, Trimble Navigation and Google",nifty_950,"The Zacks Analyst Blog Highlights: Visa, MasterCard, American Express and Heartland Payment Systems",0.8163038,0.4666666666666667,764,a627271ac2586655708ad7cd7c9ecafd,,,False,
nifty_848,"Scheduled Conferences, Earnings Results, Expansions, and Partnerships - Analyst Notes on AT&T;, CenturyLink, Windstream, Frontier Communications and TW Telecom",nifty_906,"Telecom Services Announce Upcoming Conferences, Quarterly Dividend, and Quarterly Financial Results - Research Reports on AT&T;, CenturyLink, Windstream, Frontier and BCE",0.816291,0.2272727272727272,105,6230e2dadf3fbb26f1b1c2b4ce96cff7,,,False,
nifty_860,"The Zacks Analyst Blog Highlights: AT&T;, Verizon Communications, Crown Castle International, Amdocs and Juniper Networks",nifty_940,"The Zacks Analyst Blog Highlights: Verizon Communications, Outerwall, Google, Netflix and Amazon",0.816288,0.2631578947368421,143,a8f6fd1fd3ddf85cada6f8351ad44477,,,False,
nifty_545,"The Zacks Analyst Blog Highlights: JPMorgan Chase, U.S.Bancorp, BB&T;, Western Digital and Seagate Technology",nifty_783,"The Zacks Analyst Blog Highlights:Ocwen Financial, Bank of America, JPMorgan Chase, Wells Fargo and Citigroup",0.8162786,0.217391304347826,447,a724712d29296c32f7f58532ae152c60,,,False,
nifty_534,"The Zacks Analyst Blog Highlights: American International Group, Deutsche Bank, Goldman Sachs Group, JPMorgan Chase and Citigroup",nifty_780,"The Zacks Analyst Blog Highlights:Kohlberg Kravis Roberts, Goldman Sachs Group, Dollar General, Barclays and Delta Air Lines",0.8162589,0.2068965517241379,461,27fe16a26984fd09189debf2fd6388d1,,,False,
nifty_417,"The Zacks Analyst Blog Highlights: Citigroup, HSBC Holdings PLC, J.P. Morgan Chase, Goldman Sachs Group and UBS AG",nifty_783,"The Zacks Analyst Blog Highlights:Ocwen Financial, Bank of America, JPMorgan Chase, Wells Fargo and Citigroup",0.81624496,0.1379310344827586,683,f6cc1a90f143120ace021a1bcac30645,,,False,
nifty_275,"The Zacks Analyst Blog Highlights: TiVo, AT&T;, Verizon Communications, Dish Network and Motorola Mobility Holdings",nifty_512,"The Zacks Analyst Blog Highlights: Verizon Communications, Apple, Google, AT&T; and Sprint Nextel",0.8162415,0.3157894736842105,436,4a202c75544232c97208dfadc6b0a89b,,,False,
nifty_746,"The Zacks Analyst Blog Highlights: Yahoo, Comcast, Netflix, Microsoft and Time Warner Cable",nifty_966,"The Zacks Analyst Blog Highlights: Netflix, Google, Facebook, Apple and Amazon.com",0.8162218,0.2142857142857142,406,1299d14686ff572dc226f2009eda81f3,,,False,
nifty_565,"The Zacks Analyst Blog Highlights: Wells Fargo, Bank of America, Citigroup, JPMorgan Chase and AAR",nifty_656,"The Zacks Analyst Blog Highlights: Mitsubishi UFJ Financial Group, Morgan Stanley, Deutsche Bank, Bank of America and Pall",0.8162114,0.1739130434782608,175,abb781da3fa65b7335b9893c87a69a19,,,False,
nifty_362,"The Zacks Analyst Blog Highlights: Boeing, Textron, United Technologies, Honeywell and Caterpillar.",nifty_478,"The Zacks Analyst Blog Highlights: Boeing, General Dynamics, Lockheed Martin, Northrop Grumman and Hasbro",0.81620425,0.1578947368421052,217,04dee9e86b3374e11ed12b03ba7c909c,,,False,
